14.7513095	8.69018666
10.0834825	8.69189196
7.44047273	8.69284011
10.8077632	8.70380634
11.7240154	8.72693706
8.49796427	8.73323235
7.63516416	8.74105628
11.0264148	8.78339167
8.36478582	8.79829988
7.53875545	8.80382051
13.9859151	8.86702426
7.49679477	8.92451046
9.6276847	8.97358521
17.7028545	8.98954969
9.14201453	9.09327698
9.67304802	9.1206596
8.86415026	9.19190486
13.1858764	9.20233507
9.34601874	9.25951897
10.2697061	9.2690141
6.95685801	9.27424597
9.56647798	9.31284037
7.36443146	9.32104105
13.7056725	9.32888613
11.0915437	9.36712584
12.4763904	9.37757366
12.5333702	9.4222253
5.08490704	9.43472007
8.12032456	9.51810423
10.1722583	9.53147835
5.63282472	9.53163751
12.2820814	9.70340241
17.9202874	9.70385774
16.0696704	9.75778168
11.1011434	9.76745585
12.6852831	9.82943109
13.8378312	9.83096586
11.4301333	9.83761712
13.7090831	9.91483037
9.93504161	10.0562341
6.55483407	10.0909881
10.5243783	10.1142735
12.6078078	10.2259208
12.0765492	10.2870092
10.4773301	10.2901015
14.3603569	10.3334282
7.22017492	10.3829064
9.96442511	10.4009985
16.8535502	10.4434497
10.2063757	10.5983838
11.387989	10.6452728
11.5685646	10.8563097
10.0039017	10.9074029
11.6060903	10.9128325
11.5154274	10.9334235
13.7696918	10.9743962
8.37958798	11.0378318
8.78007657	11.0470649
11.4461966	11.0505755
8.8363561	11.0678241
10.3757418	11.0839153
10.2630713	11.1155953
14.5940152	11.1604135
10.607829	11.1779912
11.7492175	11.1914835
19.5077104	11.2249149
10.888449	11.2358123
11.4226498	11.2768123
8.39475549	11.289593
8.9524099	11.3502768
9.23735231	11.5152227
7.38824954	11.5285082
10.4240775	11.587776
9.01778041	11.6442283
17.1784717	11.6520591
6.4503877	11.6566628
10.1444778	11.6596823
8.90081199	11.6986405
8.9524099	11.6988588
16.2349028	11.7008898
13.944424	11.7313459
11.0778967	11.8043829
8.68620307	11.8147512
9.98018666	12.0783864
8.44036665	12.1519872
10.1233804	12.2088199
8.15361662	12.2223776
12.787022	12.2325804
15.6707358	12.5039571
10.1176454	12.5269037
10.4885146	12.5529471
11.761814	12.6643283
13.1287147	12.7466132
15.3607965	12.8551659
18.0271895	12.8721098
13.5957766	12.8728101
14.4113767	12.8875093
4.84483851	12.89534
10.8694087	12.9067269
10.92763	12.9342755
10.5164657	12.9523471
16.7580078	12.9830409
11.3086339	13.1351993
11.3827366	13.2612479
19.3192904	13.2638747
12.850573	13.3482212
12.7080659	13.3764081
13.956946	13.3914449
12.3967004	13.4662662
13.332878	13.6058629
13.6266539	13.6078137
24.3084236	13.8339187
14.3451638	13.8559284
21.2407344	13.8747277
12.4647289	13.9813023
15.7153858	14.0742799
18.5716948	14.1401592
14.0607557	14.2114226
14.0595006	14.3110305
17.8876275	14.3773963
9.35456799	14.3890032
19.2476313	14.4290738
14.6428915	14.7570467
16.6165177	14.8189423
18.5141602	14.8483418
10.0419442	15.0604359
13.1355359	15.0827777
13.6710372	15.0993077
16.7337697	15.2631896
12.7941479	15.3012292
10.1795144	15.3159585
11.9417513	15.5030006
18.4316417	15.5740185
19.51696	15.5817492
21.5375752	15.7642575
15.288037	16.0240728
17.3204075	16.075382
8.39996066	16.2182227
20.6778208	16.2786222
15.3340756	16.2834516
23.6723594	16.5846945
14.6431961	16.6467811
12.7891639	16.789067
20.3035001	16.8070068
14.2612811	16.9109802
17.3950361	16.9899016
13.1252995	17.2541053
20.8293335	17.4034625
18.2558819	17.5795634
14.2295125	17.5859708
12.3898457	17.6477483
15.7250264	17.7989881
19.5829893	18.0231149
15.054315	18.1039417
14.216102	18.3159085
11.6892665	18.3236847
7.6140481	18.7750851
15.2579782	19.0322448
8.0467493	19.224039
17.8773138	19.2686588
7.5229713	19.2751526
21.5703716	19.2952524
12.4572438	19.4549779
13.997414	19.493304
16.776225	19.5641627
11.0518016	19.7733829
16.0452732	20.4960401
18.9154565	20.6980025
11.0363311	21.2479739
12.6600157	21.3408515
13.0146004	21.3440712
14.66838	21.6421853
13.9604294	21.7375913
20.6929457	21.8029476
13.2645477	21.8889858
22.1021714	21.9671478
17.1710184	22.0903661
11.1404774	22.5924982
9.9920857	22.7845834
13.1831616	24.497453
